"TOA5","CR1000","CR1000","45587","CR1000.Std.22","CPU:untitled.CR1","60265","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","Temp_C"
"TS","RN","Volts","Deg C","Deg C"
"","","Smp","Smp","Smp"
"2016-01-13 14:35:40",1486,12.25,23.52,22.67
"2016-01-13 14:35:41",1487,12.25,23.52,22.67
"2016-01-13 14:35:42",1488,12.26,23.52,22.67
"2016-01-13 14:35:43",1489,12.26,23.52,22.66
"2016-01-13 14:35:44",1490,12.25,23.52,22.66
"2016-01-13 14:35:45",1491,12.25,23.52,22.65
"2016-01-13 14:35:46",1492,12.25,23.52,22.65
"2016-01-13 14:35:47",1493,12.25,23.52,22.65
"2016-01-13 14:35:48",1494,12.25,23.52,22.65
"2016-01-13 14:35:49",1495,12.25,23.52,22.64
"2016-01-13 14:35:50",1496,12.25,23.52,22.64
"2016-01-13 14:35:51",1497,12.25,23.52,22.64
"2016-01-13 14:35:52",1498,12.25,23.52,22.63
"2016-01-13 14:35:53",1499,12.25,23.52,22.63
"2016-01-13 14:35:54",1500,12.25,23.52,22.63
"2016-01-13 14:35:55",1501,12.25,23.52,22.64
"2016-01-13 14:35:56",1502,12.25,23.52,22.64
"2016-01-13 14:35:57",1503,12.25,23.52,22.63
"2016-01-13 14:35:58",1504,12.25,23.52,22.63
"2016-01-13 14:35:59",1505,12.25,23.52,22.63
"2016-01-13 14:36:00",1506,12.25,23.52,22.63
"2016-01-13 14:36:01",1507,12.25,23.52,22.63
"2016-01-13 14:36:02",1508,12.25,23.52,22.63
"2016-01-13 14:36:03",1509,12.25,23.52,22.63
"2016-01-13 14:36:04",1510,12.25,23.52,22.63
"2016-01-13 14:36:05",1511,12.25,23.52,22.63
"2016-01-13 14:36:06",1512,12.25,23.52,22.63
"2016-01-13 14:36:07",1513,12.26,23.52,22.63
"2016-01-13 14:36:08",1514,12.26,23.52,22.62
"2016-01-13 14:36:09",1515,12.25,23.52,22.63
"2016-01-13 14:36:10",1516,12.25,23.52,22.63
"2016-01-13 14:36:11",1517,12.25,23.52,22.62
"2016-01-13 14:36:12",1518,12.25,23.52,22.62
"2016-01-13 14:36:13",1519,12.25,23.52,22.63
"2016-01-13 14:36:14",1520,12.25,23.52,22.63
"2016-01-13 14:36:15",1521,12.26,23.52,22.62
"2016-01-13 14:36:16",1522,12.25,23.52,22.63
"2016-01-13 14:36:17",1523,12.25,23.52,22.62
"2016-01-13 14:36:18",1524,12.25,23.52,22.63
"2016-01-13 14:36:19",1525,12.25,23.52,22.63
"2016-01-13 14:36:20",1526,12.25,23.52,22.62
"2016-01-13 14:36:21",1527,12.25,23.52,22.63
"2016-01-13 14:36:22",1528,12.25,23.52,22.63
"2016-01-13 14:36:23",1529,12.25,23.52,22.62
"2016-01-13 14:36:24",1530,12.25,23.52,22.63
"2016-01-13 14:36:25",1531,12.25,23.52,22.63
"2016-01-13 14:36:26",1532,12.25,23.52,22.62
"2016-01-13 14:36:27",1533,12.26,23.52,22.63
"2016-01-13 14:36:28",1534,12.25,23.52,22.63
"2016-01-13 14:36:29",1535,12.25,23.52,22.64
"2016-01-13 14:36:30",1536,12.25,23.52,22.65
"2016-01-13 14:36:31",1537,12.26,23.52,22.65
"2016-01-13 14:36:32",1538,12.26,23.52,22.65
"2016-01-13 14:36:33",1539,12.25,23.52,22.65
"2016-01-13 14:36:34",1540,12.25,23.52,22.66
"2016-01-13 14:36:35",1541,12.25,23.52,22.65
"2016-01-13 14:36:36",1542,12.25,23.52,22.65
"2016-01-13 14:36:37",1543,12.25,23.52,22.65
"2016-01-13 14:36:38",1544,12.25,23.52,22.64
"2016-01-13 14:36:39",1545,12.25,23.52,22.65
"2016-01-13 14:36:40",1546,12.25,23.52,22.63
"2016-01-13 14:36:41",1547,12.25,23.52,22.63
"2016-01-13 14:36:42",1548,12.25,23.52,22.63
"2016-01-13 14:36:43",1549,12.26,23.52,22.64
"2016-01-13 14:36:44",1550,12.25,23.52,22.64
"2016-01-13 14:36:45",1551,12.25,23.52,22.63
"2016-01-13 14:36:46",1552,12.25,23.52,22.63
"2016-01-13 14:36:47",1553,12.25,23.52,22.64
"2016-01-13 14:36:48",1554,12.25,23.52,22.63
"2016-01-13 14:36:49",1555,12.25,23.52,22.64
"2016-01-13 14:36:50",1556,12.25,23.52,22.63
"2016-01-13 14:36:51",1557,12.25,23.52,22.63
"2016-01-13 14:36:52",1558,12.25,23.52,22.64
"2016-01-13 14:36:53",1559,12.25,23.52,22.64
"2016-01-13 14:36:54",1560,12.25,23.52,22.65
"2016-01-13 14:36:55",1561,12.25,23.52,22.64
"2016-01-13 14:36:56",1562,12.25,23.52,22.65
"2016-01-13 14:36:57",1563,12.25,23.52,22.65
"2016-01-13 14:36:58",1564,12.25,23.52,22.64
"2016-01-13 14:36:59",1565,12.25,23.52,22.65
"2016-01-13 14:37:00",1566,12.25,23.52,22.65
"2016-01-13 14:37:01",1567,12.25,23.52,22.65
"2016-01-13 14:37:02",1568,12.25,23.52,22.64
"2016-01-13 14:37:03",1569,12.25,23.52,22.64
"2016-01-13 14:37:04",1570,12.25,23.52,22.65
"2016-01-13 14:37:05",1571,12.25,23.52,22.64
"2016-01-13 14:37:06",1572,12.25,23.52,22.64
"2016-01-13 14:37:07",1573,12.25,23.52,22.65
"2016-01-13 14:37:08",1574,12.25,23.52,22.65
"2016-01-13 14:37:09",1575,12.25,23.52,22.66
"2016-01-13 14:37:10",1576,12.25,23.52,22.66
"2016-01-13 14:37:11",1577,12.25,23.52,22.64
"2016-01-13 14:37:12",1578,12.26,23.52,22.65
"2016-01-13 14:37:13",1579,12.25,23.52,22.65
"2016-01-13 14:37:14",1580,12.25,23.52,22.65
"2016-01-13 14:37:15",1581,12.25,23.52,22.64
"2016-01-13 14:37:16",1582,12.25,23.52,22.66
"2016-01-13 14:37:17",1583,12.25,23.52,22.66
"2016-01-13 14:37:18",1584,12.25,23.52,22.66
"2016-01-13 14:37:19",1585,12.26,23.52,22.66
"2016-01-13 14:37:20",1586,12.25,23.52,22.66
"2016-01-13 14:37:21",1587,12.25,23.52,22.66
"2016-01-13 14:37:22",1588,12.25,23.52,22.66
"2016-01-13 14:37:23",1589,12.25,23.52,22.67
"2016-01-13 14:37:24",1590,12.25,23.52,22.67
"2016-01-13 14:37:25",1591,12.25,23.52,22.67
"2016-01-13 14:37:26",1592,12.25,23.52,22.67
"2016-01-13 14:37:27",1593,12.25,23.52,22.67
"2016-01-13 14:37:28",1594,12.25,23.52,22.67
"2016-01-13 14:37:29",1595,12.26,23.52,22.67
"2016-01-13 14:37:30",1596,12.25,23.52,22.67
"2016-01-13 14:37:31",1597,12.25,23.52,22.67
"2016-01-13 14:37:32",1598,12.25,23.52,22.67
"2016-01-13 14:37:33",1599,12.25,23.52,22.67
"2016-01-13 14:37:34",1600,12.26,23.52,22.67
"2016-01-13 14:37:35",1601,12.26,23.52,22.67
"2016-01-13 14:37:36",1602,12.26,23.52,22.66
"2016-01-13 14:37:37",1603,12.25,23.52,22.66
"2016-01-13 14:37:38",1604,12.25,23.52,22.66
"2016-01-13 14:37:39",1605,12.25,23.52,22.66
"2016-01-13 14:37:40",1606,12.25,23.52,22.65
"2016-01-13 14:37:41",1607,12.26,23.52,22.65
"2016-01-13 14:37:42",1608,12.25,23.52,22.65
"2016-01-13 14:37:43",1609,12.25,23.52,22.65
"2016-01-13 14:37:44",1610,12.26,23.52,22.65
"2016-01-13 14:37:45",1611,12.25,23.52,22.65
"2016-01-13 14:37:46",1612,12.25,23.52,22.65
"2016-01-13 14:37:47",1613,12.26,23.52,22.66
"2016-01-13 14:37:48",1614,12.25,23.52,22.67
"2016-01-13 14:37:49",1615,12.24,23.52,22.67
"2016-01-13 14:37:50",1616,12.25,23.52,22.66
"2016-01-13 14:37:51",1617,12.26,23.52,22.67
"2016-01-13 14:37:52",1618,12.26,23.52,22.66
"2016-01-13 14:37:53",1619,12.25,23.52,22.66
"2016-01-13 14:37:54",1620,12.25,23.52,22.68
"2016-01-13 14:37:55",1621,12.25,23.52,22.69
"2016-01-13 14:37:56",1622,12.25,23.52,22.71
"2016-01-13 14:37:57",1623,12.25,23.52,22.71
"2016-01-13 14:37:58",1624,12.24,23.52,22.7
"2016-01-13 14:37:59",1625,12.25,23.52,22.71
"2016-01-13 14:38:00",1626,12.24,23.52,22.7
"2016-01-13 14:38:01",1627,12.25,23.52,22.69
"2016-01-13 14:38:02",1628,12.25,23.52,22.69
"2016-01-13 14:38:03",1629,12.25,23.52,22.69
"2016-01-13 14:38:04",1630,12.25,23.52,22.69
"2016-01-13 14:38:05",1631,12.25,23.52,22.69
"2016-01-13 14:38:06",1632,12.24,23.52,22.69
"2016-01-13 14:38:07",1633,12.25,23.52,22.69
"2016-01-13 14:38:08",1634,12.24,23.52,22.7
"2016-01-13 14:38:09",1635,12.25,23.52,22.69
"2016-01-13 14:38:10",1636,12.25,23.52,22.71
"2016-01-13 14:38:11",1637,12.25,23.52,22.72
"2016-01-13 14:38:12",1638,12.25,23.52,22.72
"2016-01-13 14:38:13",1639,12.24,23.52,22.72
"2016-01-13 14:38:14",1640,12.25,23.52,22.72
"2016-01-13 14:38:15",1641,12.25,23.52,22.72
"2016-01-13 14:38:16",1642,12.24,23.52,22.71
"2016-01-13 14:38:17",1643,12.25,23.52,22.72
"2016-01-13 14:38:18",1644,12.26,23.52,22.71
"2016-01-13 14:38:19",1645,12.25,23.52,22.71
"2016-01-13 14:38:20",1646,12.26,23.52,22.7
"2016-01-13 14:38:21",1647,12.25,23.52,22.7
"2016-01-13 14:38:22",1648,12.24,23.52,22.69
"2016-01-13 14:38:23",1649,12.25,23.52,22.69
"2016-01-13 14:38:24",1650,12.24,23.52,22.69
"2016-01-13 14:38:25",1651,12.24,23.52,22.69
"2016-01-13 14:38:26",1652,12.24,23.52,22.69
"2016-01-13 14:38:27",1653,12.25,23.52,22.69
"2016-01-13 14:38:28",1654,12.25,23.52,22.69
"2016-01-13 14:38:29",1655,12.25,23.52,22.69
"2016-01-13 14:38:30",1656,12.25,23.52,22.68
"2016-01-13 14:38:31",1657,12.25,23.52,22.69
"2016-01-13 14:38:32",1658,12.25,23.52,22.68
"2016-01-13 14:38:33",1659,12.25,23.52,22.69
"2016-01-13 14:38:34",1660,12.25,23.52,22.69
"2016-01-13 14:38:35",1661,12.25,23.52,22.68
"2016-01-13 14:38:36",1662,12.25,23.52,22.68
"2016-01-13 14:38:37",1663,12.25,23.52,22.68
"2016-01-13 14:38:38",1664,12.25,23.52,22.69
"2016-01-13 14:38:39",1665,12.25,23.52,22.69
"2016-01-13 14:38:40",1666,12.25,23.52,22.69
"2016-01-13 14:38:41",1667,12.24,23.52,22.69
"2016-01-13 14:38:42",1668,12.24,23.52,22.68
"2016-01-13 14:38:43",1669,12.25,23.52,22.67
"2016-01-13 14:38:44",1670,12.25,23.52,22.68
"2016-01-13 14:38:45",1671,12.25,23.52,22.68
"2016-01-13 14:38:46",1672,12.25,23.52,22.67
"2016-01-13 14:38:47",1673,12.25,23.52,22.68
"2016-01-13 14:38:48",1674,12.25,23.52,22.68
"2016-01-13 14:38:49",1675,12.25,23.52,22.68
"2016-01-13 14:38:50",1676,12.25,23.52,22.68
"2016-01-13 14:38:51",1677,12.25,23.52,22.68
"2016-01-13 14:38:52",1678,12.25,23.52,22.67
"2016-01-13 14:38:53",1679,12.25,23.52,22.68
"2016-01-13 14:38:54",1680,12.25,23.52,22.67
"2016-01-13 14:38:55",1681,12.24,23.52,22.69
"2016-01-13 14:38:56",1682,12.25,23.52,22.72
"2016-01-13 14:38:57",1683,12.25,23.52,22.79
"2016-01-13 14:38:58",1684,12.25,23.52,22.77
"2016-01-13 14:38:59",1685,12.25,23.52,22.77
"2016-01-13 14:39:00",1686,12.25,23.52,22.77
"2016-01-13 14:39:01",1687,12.25,23.52,22.77
"2016-01-13 14:39:02",1688,12.25,23.52,22.77
"2016-01-13 14:39:03",1689,12.25,23.52,22.76
"2016-01-13 14:39:04",1690,12.25,23.52,22.74
"2016-01-13 14:39:05",1691,12.25,23.52,22.74
"2016-01-13 14:39:06",1692,12.24,23.52,25.24
"2016-01-13 14:39:07",1693,12.25,23.52,26.56
"2016-01-13 14:39:08",1694,12.25,23.52,27.32
"2016-01-13 14:39:09",1695,12.25,23.52,27.83
"2016-01-13 14:39:10",1696,12.25,23.52,28.21
"2016-01-13 14:39:11",1697,12.25,23.52,28.49
"2016-01-13 14:39:12",1698,12.25,23.52,28.72
"2016-01-13 14:39:13",1699,12.25,23.52,28.93
"2016-01-13 14:39:14",1700,12.25,23.52,29.09
"2016-01-13 14:39:15",1701,12.25,23.52,28.49
"2016-01-13 14:39:16",1702,12.25,23.52,27.84
"2016-01-13 14:39:17",1703,12.24,23.52,27.31
"2016-01-13 14:39:18",1704,12.25,23.52,26.87
"2016-01-13 14:39:19",1705,12.24,23.55,26.55
"2016-01-13 14:39:20",1706,12.25,23.52,26.23
"2016-01-13 14:39:21",1707,12.24,23.52,25.96
"2016-01-13 14:39:22",1708,12.25,23.52,25.73
"2016-01-13 14:39:23",1709,12.24,23.52,25.51
"2016-01-13 14:39:24",1710,12.25,23.52,25.32
"2016-01-13 14:39:25",1711,12.25,23.52,25.15
"2016-01-13 14:39:26",1712,12.24,23.52,25
"2016-01-13 14:39:27",1713,12.24,23.52,24.87
"2016-01-13 14:39:28",1714,12.24,23.52,24.74
"2016-01-13 14:39:29",1715,12.25,23.52,24.61
"2016-01-13 14:39:30",1716,12.25,23.52,24.5
"2016-01-13 14:39:31",1717,12.24,23.52,24.4
"2016-01-13 14:39:32",1718,12.25,23.52,24.31
"2016-01-13 14:39:33",1719,12.25,23.52,24.22
"2016-01-13 14:39:34",1720,12.25,23.52,24.14
"2016-01-13 14:39:35",1721,12.25,23.52,24.05
"2016-01-13 14:39:36",1722,12.25,23.52,24
"2016-01-13 14:39:37",1723,12.24,23.52,23.95
"2016-01-13 14:39:38",1724,12.25,23.52,23.88
"2016-01-13 14:39:39",1725,12.25,23.52,23.83
"2016-01-13 14:39:40",1726,12.26,23.55,23.81
"2016-01-13 14:39:41",1727,12.25,23.52,23.73
"2016-01-13 14:39:42",1728,12.25,23.52,23.69
"2016-01-13 14:39:43",1729,12.25,23.55,23.68
"2016-01-13 14:39:44",1730,12.25,23.52,23.61
"2016-01-13 14:39:45",1731,12.25,23.52,23.56
"2016-01-13 14:39:46",1732,12.25,23.52,23.53
"2016-01-13 14:39:47",1733,12.25,23.52,23.51
"2016-01-13 14:39:48",1734,12.25,23.52,23.46
"2016-01-13 14:39:49",1735,12.25,23.52,23.43
"2016-01-13 14:39:50",1736,12.25,23.52,23.4
"2016-01-13 14:39:51",1737,12.25,23.52,23.37
"2016-01-13 14:39:52",1738,12.25,23.55,23.38
"2016-01-13 14:39:53",1739,12.24,23.52,23.32
"2016-01-13 14:39:54",1740,12.25,23.52,23.3
"2016-01-13 14:39:55",1741,12.25,23.55,23.3
"2016-01-13 14:39:56",1742,12.25,23.52,23.25
"2016-01-13 14:39:57",1743,12.25,23.52,23.23
"2016-01-13 14:39:58",1744,12.25,23.55,23.24
"2016-01-13 14:39:59",1745,12.25,23.55,23.23
"2016-01-13 14:40:00",1746,12.25,23.55,23.21
"2016-01-13 14:40:01",1747,12.25,23.52,23.16
"2016-01-13 14:40:02",1748,12.25,23.52,23.14
"2016-01-13 14:40:03",1749,12.25,23.55,23.14
"2016-01-13 14:40:04",1750,12.25,23.55,23.13
"2016-01-13 14:40:05",1751,12.25,23.55,23.11
"2016-01-13 14:40:06",1752,12.25,23.55,23.09
"2016-01-13 14:40:07",1753,12.25,23.55,23.08
"2016-01-13 14:40:08",1754,12.25,23.52,23.03
"2016-01-13 14:40:09",1755,12.25,23.52,23.03
"2016-01-13 14:40:10",1756,12.25,23.52,23.01
"2016-01-13 14:40:11",1757,12.25,23.55,23.02
"2016-01-13 14:40:12",1758,12.25,23.55,23
"2016-01-13 14:40:13",1759,12.25,23.55,22.99
"2016-01-13 14:40:14",1760,12.25,23.55,22.99
"2016-01-13 14:40:15",1761,12.25,23.52,22.96
"2016-01-13 14:40:16",1762,12.25,23.55,22.99
"2016-01-13 14:40:17",1763,12.25,23.52,22.96
"2016-01-13 14:40:18",1764,12.25,23.52,22.95
"2016-01-13 14:40:19",1765,12.25,23.55,22.97
"2016-01-13 14:40:20",1766,12.25,23.55,22.97
"2016-01-13 14:40:21",1767,12.25,23.55,22.95
"2016-01-13 14:40:22",1768,12.25,23.55,22.95
"2016-01-13 14:40:23",1769,12.25,23.55,22.95
"2016-01-13 14:40:24",1770,12.25,23.55,22.94
"2016-01-13 14:40:25",1771,12.25,23.55,22.94
"2016-01-13 14:40:26",1772,12.25,23.55,22.92
"2016-01-13 14:40:27",1773,12.25,23.55,22.9
"2016-01-13 14:40:28",1774,12.26,23.55,22.9
"2016-01-13 14:40:29",1775,12.25,23.55,22.89
"2016-01-13 14:40:30",1776,12.26,23.55,22.89
"2016-01-13 14:40:31",1777,12.26,23.55,22.89
"2016-01-13 14:40:32",1778,12.25,23.55,22.89
"2016-01-13 14:40:33",1779,12.25,23.55,22.88
"2016-01-13 14:40:34",1780,12.26,23.55,22.87
"2016-01-13 14:40:35",1781,12.25,23.55,22.87
"2016-01-13 14:40:36",1782,12.25,23.55,22.85
"2016-01-13 14:40:37",1783,12.25,23.55,22.85
"2016-01-13 14:40:38",1784,12.25,23.55,22.84
"2016-01-13 14:40:39",1785,12.25,23.55,22.83
"2016-01-13 14:40:40",1786,12.25,23.55,22.82
"2016-01-13 14:40:41",1787,12.25,23.55,22.82
"2016-01-13 14:40:42",1788,12.25,23.55,22.82
"2016-01-13 14:40:43",1789,12.25,23.55,22.82
"2016-01-13 14:40:44",1790,12.26,23.55,22.81
"2016-01-13 14:40:45",1791,12.25,23.55,22.8
"2016-01-13 14:40:46",1792,12.25,23.55,22.8
"2016-01-13 14:40:47",1793,12.25,23.55,22.79
"2016-01-13 14:40:48",1794,12.25,23.55,22.79
"2016-01-13 14:40:49",1795,12.26,23.55,22.78
"2016-01-13 14:40:50",1796,12.25,23.55,22.78
"2016-01-13 14:40:51",1797,12.25,23.55,22.77
"2016-01-13 14:40:52",1798,12.26,23.55,22.77
"2016-01-13 14:40:53",1799,12.25,23.55,22.75
"2016-01-13 14:40:54",1800,12.25,23.55,22.75
"2016-01-13 14:40:55",1801,12.25,23.55,22.75
"2016-01-13 14:40:56",1802,12.25,23.55,22.75
"2016-01-13 14:40:57",1803,12.26,23.55,22.74
"2016-01-13 14:40:58",1804,12.26,23.55,22.74
"2016-01-13 14:40:59",1805,12.25,23.55,22.74
"2016-01-13 14:41:00",1806,12.25,23.55,22.74
"2016-01-13 14:41:01",1807,12.25,23.55,22.74
"2016-01-13 14:41:02",1808,12.26,23.55,22.73
"2016-01-13 14:41:03",1809,12.26,23.55,22.72
"2016-01-13 14:41:04",1810,12.26,23.55,22.72
"2016-01-13 14:41:05",1811,12.26,23.55,22.72
"2016-01-13 14:41:06",1812,12.25,23.55,22.72
"2016-01-13 14:41:07",1813,12.25,23.55,22.7
"2016-01-13 14:41:08",1814,12.25,23.55,22.72
"2016-01-13 14:41:09",1815,12.25,23.55,22.71
"2016-01-13 14:41:10",1816,12.26,23.55,22.72
"2016-01-13 14:41:11",1817,12.25,23.55,22.7
"2016-01-13 14:41:12",1818,12.25,23.55,22.7
"2016-01-13 14:41:13",1819,12.25,23.55,22.7
"2016-01-13 14:41:14",1820,12.25,23.55,22.7
"2016-01-13 14:41:15",1821,12.25,23.55,22.7
"2016-01-13 14:41:16",1822,12.25,23.55,22.7
"2016-01-13 14:41:17",1823,12.25,23.55,22.7
"2016-01-13 14:41:18",1824,12.26,23.55,22.7
"2016-01-13 14:41:19",1825,12.25,23.55,22.7
"2016-01-13 14:41:20",1826,12.25,23.55,22.7
"2016-01-13 14:41:21",1827,12.25,23.55,22.7
"2016-01-13 14:41:22",1828,12.25,23.55,22.7
"2016-01-13 14:41:23",1829,12.26,23.55,22.7
"2016-01-13 14:41:24",1830,12.25,23.55,22.7
"2016-01-13 14:41:25",1831,12.25,23.55,22.71
"2016-01-13 14:41:26",1832,12.25,23.55,22.7
"2016-01-13 14:41:27",1833,12.26,23.55,22.7
"2016-01-13 14:41:28",1834,12.26,23.55,22.7
"2016-01-13 14:41:29",1835,12.25,23.55,22.7
"2016-01-13 14:41:30",1836,12.25,23.55,22.7
"2016-01-13 14:41:31",1837,12.25,23.55,22.7
"2016-01-13 14:41:32",1838,12.26,23.55,22.7
"2016-01-13 14:41:33",1839,12.25,23.55,22.7
"2016-01-13 14:41:34",1840,12.25,23.55,22.7
"2016-01-13 14:41:35",1841,12.25,23.55,22.7
"2016-01-13 14:41:36",1842,12.25,23.55,22.7
"2016-01-13 14:41:37",1843,12.25,23.55,22.7
"2016-01-13 14:41:38",1844,12.25,23.55,22.69
"2016-01-13 14:41:39",1845,12.25,23.55,22.69
"2016-01-13 14:41:40",1846,12.25,23.55,22.69
"2016-01-13 14:41:41",1847,12.25,23.55,22.68
"2016-01-13 14:41:42",1848,12.25,23.55,22.68
"2016-01-13 14:41:43",1849,12.26,23.55,22.68
"2016-01-13 14:41:44",1850,12.25,23.55,22.68
"2016-01-13 14:41:45",1851,12.25,23.55,22.68
"2016-01-13 14:41:46",1852,12.26,23.55,22.68
"2016-01-13 14:41:47",1853,12.25,23.55,22.68
"2016-01-13 14:41:48",1854,12.25,23.55,22.68
"2016-01-13 14:41:49",1855,12.25,23.55,22.68
"2016-01-13 14:41:50",1856,12.25,23.55,22.68
"2016-01-13 14:41:51",1857,12.25,23.55,22.69
"2016-01-13 14:41:52",1858,12.26,23.55,22.69
"2016-01-13 14:41:53",1859,12.26,23.55,22.68
"2016-01-13 14:41:54",1860,12.25,23.55,22.68
"2016-01-13 14:41:55",1861,12.25,23.55,22.68
"2016-01-13 14:41:56",1862,12.25,23.55,22.68
"2016-01-13 14:41:57",1863,12.25,23.55,22.68
"2016-01-13 14:41:58",1864,12.25,23.55,22.68
"2016-01-13 14:41:59",1865,12.25,23.55,22.67
"2016-01-13 14:42:00",1866,12.26,23.55,22.67
"2016-01-13 14:42:01",1867,12.26,23.55,22.67
"2016-01-13 14:42:02",1868,12.25,23.55,22.67
"2016-01-13 14:42:03",1869,12.25,23.55,22.67
"2016-01-13 14:42:04",1870,12.25,23.55,22.67
"2016-01-13 14:42:05",1871,12.26,23.55,22.67
"2016-01-13 14:42:06",1872,12.25,23.55,22.67
"2016-01-13 14:42:07",1873,12.26,23.55,22.66
"2016-01-13 14:42:08",1874,12.25,23.55,22.67
"2016-01-13 14:42:09",1875,12.25,23.55,22.65
"2016-01-13 14:42:10",1876,12.25,23.55,22.65
"2016-01-13 14:42:11",1877,12.25,23.55,22.65
"2016-01-13 14:42:12",1878,12.25,23.55,22.65
"2016-01-13 14:42:13",1879,12.25,23.55,22.66
"2016-01-13 14:42:14",1880,12.25,23.55,22.66
"2016-01-13 14:42:15",1881,12.26,23.55,22.66
"2016-01-13 14:42:16",1882,12.26,23.55,22.66
"2016-01-13 14:42:17",1883,12.25,23.55,22.66
"2016-01-13 14:42:18",1884,12.26,23.55,22.66
"2016-01-13 14:42:19",1885,12.25,23.55,22.66
"2016-01-13 14:42:20",1886,12.26,23.55,22.66
"2016-01-13 14:42:21",1887,12.26,23.55,22.67
"2016-01-13 14:42:22",1888,12.26,23.55,22.66
"2016-01-13 14:42:23",1889,12.26,23.55,22.66
"2016-01-13 14:42:24",1890,12.25,23.55,22.67
"2016-01-13 14:42:25",1891,12.25,23.55,22.67
"2016-01-13 14:42:26",1892,12.25,23.55,22.66
"2016-01-13 14:42:27",1893,12.25,23.55,22.67
"2016-01-13 14:42:28",1894,12.25,23.55,22.67
"2016-01-13 14:42:29",1895,12.25,23.55,22.67
"2016-01-13 14:42:30",1896,12.25,23.55,22.68
"2016-01-13 14:42:31",1897,12.26,23.55,22.67
"2016-01-13 14:42:32",1898,12.25,23.55,22.67
"2016-01-13 14:42:33",1899,12.25,23.55,22.67
"2016-01-13 14:42:34",1900,12.25,23.55,22.67
"2016-01-13 14:42:35",1901,12.25,23.55,22.66
"2016-01-13 14:42:36",1902,12.25,23.55,22.66
"2016-01-13 14:42:37",1903,12.26,23.55,22.67
"2016-01-13 14:42:38",1904,12.25,23.55,22.67
"2016-01-13 14:42:39",1905,12.25,23.55,22.67
"2016-01-13 14:42:40",1906,12.25,23.55,22.67
"2016-01-13 14:42:41",1907,12.26,23.55,22.66
"2016-01-13 14:42:42",1908,12.25,23.55,22.66
"2016-01-13 14:42:43",1909,12.26,23.55,22.66
"2016-01-13 14:42:44",1910,12.25,23.55,22.66
"2016-01-13 14:42:45",1911,12.26,23.55,22.66
"2016-01-13 14:42:46",1912,12.25,23.55,22.66
"2016-01-13 14:42:47",1913,12.25,23.55,22.66
"2016-01-13 14:42:48",1914,12.26,23.55,22.66
"2016-01-13 14:42:49",1915,12.26,23.55,22.67
"2016-01-13 14:42:50",1916,12.25,23.55,22.67
"2016-01-13 14:42:51",1917,12.25,23.55,22.67
"2016-01-13 14:42:52",1918,12.25,23.55,22.67
"2016-01-13 14:42:53",1919,12.25,23.55,22.67
"2016-01-13 14:42:54",1920,12.25,23.55,22.67
"2016-01-13 14:42:55",1921,12.25,23.55,22.67
"2016-01-13 14:42:56",1922,12.25,23.55,22.67
"2016-01-13 14:42:57",1923,12.25,23.55,22.67
"2016-01-13 14:42:58",1924,12.26,23.55,22.67
"2016-01-13 14:42:59",1925,12.26,23.55,22.67
"2016-01-13 14:43:00",1926,12.26,23.55,22.67
"2016-01-13 14:43:01",1927,12.25,23.55,22.67
"2016-01-13 14:43:02",1928,12.25,23.55,22.67
"2016-01-13 14:43:03",1929,12.26,23.55,22.68
"2016-01-13 14:43:04",1930,12.25,23.55,22.67
"2016-01-13 14:43:05",1931,12.25,23.55,22.68
"2016-01-13 14:43:06",1932,12.26,23.55,22.67
"2016-01-13 14:43:07",1933,12.25,23.55,22.67
"2016-01-13 14:43:08",1934,12.25,23.55,22.68
"2016-01-13 14:43:09",1935,12.25,23.55,22.69
"2016-01-13 14:43:10",1936,12.25,23.55,22.68
"2016-01-13 14:43:11",1937,12.25,23.55,22.68
"2016-01-13 14:43:12",1938,12.26,23.55,22.68
"2016-01-13 14:43:13",1939,12.25,23.55,22.66
"2016-01-13 14:43:14",1940,12.25,23.55,22.66
"2016-01-13 14:43:15",1941,12.25,23.55,22.66
"2016-01-13 14:43:16",1942,12.25,23.55,22.66
"2016-01-13 14:43:17",1943,12.25,23.55,22.66
"2016-01-13 14:43:18",1944,12.25,23.55,22.66
"2016-01-13 14:43:19",1945,12.25,23.55,22.66
"2016-01-13 14:43:20",1946,12.25,23.55,22.66
"2016-01-13 14:43:21",1947,12.25,23.55,22.66
"2016-01-13 14:43:22",1948,12.26,23.55,22.66
"2016-01-13 14:43:23",1949,12.25,23.55,22.66
"2016-01-13 14:43:24",1950,12.25,23.55,22.66
"2016-01-13 14:43:25",1951,12.25,23.55,22.66
"2016-01-13 14:43:26",1952,12.25,23.55,22.67
"2016-01-13 14:43:27",1953,12.25,23.55,22.67
"2016-01-13 14:43:28",1954,12.26,23.55,22.67
"2016-01-13 14:43:29",1955,12.25,23.55,22.66
"2016-01-13 14:43:30",1956,12.25,23.55,22.67
"2016-01-13 14:43:31",1957,12.26,23.55,22.67
"2016-01-13 14:43:32",1958,12.25,23.55,22.68
"2016-01-13 14:43:33",1959,12.25,23.55,22.68
"2016-01-13 14:43:34",1960,12.25,23.55,22.68
"2016-01-13 14:43:35",1961,12.25,23.55,22.69
"2016-01-13 14:43:36",1962,12.25,23.55,22.69
"2016-01-13 14:43:37",1963,12.25,23.55,22.7
